Game no.,Winner,Score,mcboy,rdeep
1000,mcboy,2,69,31
1000,mcboy,2,71,31
1000,rdeep,2,71,33
1000,mcboy,1,72,33
1000,mcboy,1,73,33
1000,rdeep,1,73,34
1000,mcboy,2,75,34
1000,rdeep,2,75,36
1000,mcboy,2,77,36
1000,rdeep,2,77,38
1000,rdeep,1,77,39
1000,mcboy,1,78,39
1000,rdeep,1,78,40
1000,mcboy,1,79,40
1000,mcboy,1,80,40
1000,rdeep,2,80,42
1000,mcboy,1,81,42
1000,mcboy,1,82,42
1000,rdeep,1,82,43
1000,rdeep,2,82,45
1000,mcboy,1,83,45
1000,mcboy,2,85,45
1000,mcboy,1,86,45
1000,mcboy,1,87,45
1000,rdeep,1,87,46
1000,mcboy,1,88,46
1000,mcboy,1,89,46
1000,rdeep,1,89,47
1000,rdeep,2,89,49
1000,mcboy,2,91,49
1000,rdeep,1,91,50
1000,mcboy,1,92,50
1000,mcboy,1,93,50
1000,mcboy,1,94,50
1000,mcboy,1,95,50
1000,mcboy,1,96,50
1000,mcboy,2,98,50
1000,mcboy,1,99,50
1000,mcboy,1,100,50
1000,mcboy,2,102,50
1000,mcboy,1,103,50
1000,mcboy,1,104,50
1000,mcboy,2,106,50
1000,mcboy,1,107,50
1000,rdeep,2,107,52
1000,mcboy,1,108,52
1000,mcboy,1,109,52
1000,mcboy,1,110,52
1000,mcboy,2,112,52
1000,mcboy,1,113,52
1000,rdeep,2,113,54
1000,mcboy,1,114,54
1000,mcboy,2,116,54
1000,rdeep,1,116,55
1000,rdeep,2,116,57
1000,rdeep,2,116,59
1000,mcboy,1,117,59
1000,mcboy,2,119,59
1000,mcboy,2,121,59
1000,mcboy,1,122,59
1000,mcboy,1,123,59
1000,mcboy,1,124,59
1000,mcboy,2,126,59
1000,mcboy,1,127,59
1000,rdeep,2,127,61
1000,mcboy,1,128,61
1000,mcboy,1,129,61
1000,mcboy,1,130,61
1000,rdeep,2,130,63
1000,mcboy,1,131,63
1000,mcboy,1,132,63
1000,mcboy,2,134,63
1000,mcboy,1,135,63
1000,mcboy,2,137,63
1000,mcboy,2,139,63
1000,mcboy,1,140,63
1000,rdeep,1,140,64
1000,mcboy,1,141,64
1000,mcboy,2,143,64
1000,mcboy,1,144,64
1000,rdeep,2,144,66
1000,mcboy,2,146,66
1000,mcboy,2,148,66
1000,rdeep,1,148,67
1000,mcboy,1,149,67
1000,rdeep,2,149,69
1000,mcboy,1,150,69
1000,mcboy,2,152,69
1000,mcboy,1,153,69
1000,mcboy,1,154,69
1000,rdeep,1,154,70
1000,mcboy,2,156,70
1000,rdeep,2,156,72
1000,mcboy,2,158,72
1000,mcboy,1,159,72
1000,rdeep,2,159,74
1000,rdeep,2,159,76
1000,mcboy,2,161,76
1000,rdeep,1,161,77
1000,mcboy,2,163,77
1000,mcboy,1,164,77
1000,mcboy,2,166,77
1000,rdeep,1,166,78
1000,mcboy,1,167,78
1000,mcboy,2,169,78
1000,mcboy,1,170,78
1000,mcboy,1,171,78
1000,mcboy,1,172,78
1000,rdeep,1,172,79
1000,mcboy,1,173,79
1000,mcboy,2,175,79
1000,mcboy,1,176,79
1000,rdeep,2,176,81
1000,mcboy,1,177,81
1000,mcboy,1,178,81
1000,mcboy,1,179,81
1000,mcboy,1,180,81
1000,mcboy,2,182,81
1000,mcboy,1,183,81
1000,rdeep,2,183,83
1000,mcboy,1,184,83
1000,mcboy,1,185,83
1000,rdeep,2,185,85
1000,mcboy,1,186,85
1000,mcboy,1,187,85
1000,mcboy,1,188,85
1000,mcboy,1,189,85
1000,rdeep,2,189,87
1000,rdeep,2,189,89
1000,rdeep,2,189,91
1000,mcboy,1,190,91
1000,rdeep,2,190,93
1000,rdeep,2,190,95
1000,rdeep,2,190,97
1000,rdeep,2,190,99
1000,mcboy,2,192,99
1000,mcboy,1,193,99
1000,rdeep,2,193,101
1000,mcboy,1,194,101
1000,rdeep,1,194,102
1000,mcboy,1,195,102
1000,mcboy,1,196,102
1000,mcboy,1,197,102
1000,mcboy,1,198,102
1000,mcboy,2,200,102
1000,mcboy,2,202,102
1000,rdeep,1,202,103
1000,rdeep,1,202,104
1000,mcboy,1,203,104
1000,rdeep,2,203,106
1000,mcboy,1,204,106
1000,rdeep,1,204,107
1000,mcboy,1,205,107
1000,rdeep,2,205,109
1000,rdeep,1,205,110
1000,mcboy,1,206,110
1000,mcboy,1,207,110
1000,mcboy,1,208,110
1000,mcboy,1,209,110
1000,rdeep,1,209,111
1000,mcboy,1,210,111
1000,rdeep,2,210,113
1000,mcboy,1,211,113
1000,rdeep,1,211,114
1000,rdeep,1,211,115
1000,mcboy,1,212,115
1000,mcboy,2,214,115
1000,mcboy,1,215,115
1000,rdeep,2,215,117
1000,mcboy,1,216,117
1000,rdeep,1,216,118
1000,mcboy,1,217,118
1000,mcboy,1,218,118
1000,mcboy,2,220,118
1000,mcboy,1,221,118
1000,mcboy,2,223,118
1000,mcboy,1,224,118
1000,mcboy,1,225,118
1000,rdeep,1,225,119
1000,rdeep,1,225,120
1000,mcboy,1,226,120
1000,rdeep,2,226,122
1000,rdeep,2,226,124
1000,rdeep,1,226,125
1000,mcboy,2,228,125
1000,rdeep,2,228,127
1000,mcboy,1,229,127
1000,rdeep,2,229,129
1000,mcboy,1,230,129
1000,mcboy,1,231,129
1000,mcboy,1,232,129
1000,rdeep,1,232,130
1000,rdeep,1,232,131
1000,mcboy,2,234,131
1000,mcboy,1,235,131
1000,mcboy,2,237,131
1000,rdeep,1,237,132
1000,mcboy,2,239,132
1000,mcboy,1,240,132
1000,rdeep,2,240,134
1000,rdeep,2,240,136
1000,mcboy,1,241,136
1000,mcboy,1,242,136
1000,rdeep,1,242,137
1000,mcboy,1,243,137
1000,mcboy,2,245,137
1000,rdeep,1,245,138
1000,rdeep,2,245,140
1000,mcboy,2,247,140
1000,mcboy,1,248,140
1000,rdeep,1,248,141
1000,rdeep,2,248,143
1000,rdeep,2,248,145
1000,mcboy,1,249,145
1000,mcboy,2,251,145
1000,mcboy,1,252,145
1000,mcboy,1,253,145
1000,mcboy,1,254,145
1000,mcboy,1,255,145
1000,mcboy,1,256,145
1000,rdeep,1,256,146
1000,mcboy,2,258,146
1000,mcboy,1,259,146
1000,mcboy,1,260,146
1000,mcboy,1,261,146
1000,mcboy,2,263,146
1000,rdeep,2,263,148
1000,mcboy,2,265,148
1000,mcboy,1,266,148
1000,mcboy,2,268,148
1000,mcboy,1,269,148
1000,rdeep,1,269,149
1000,mcboy,2,271,149
1000,mcboy,2,273,149
1000,mcboy,1,274,149
1000,mcboy,2,276,149
1000,mcboy,1,277,149
1000,mcboy,2,279,149
1000,mcboy,1,280,149
1000,mcboy,1,281,149
1000,rdeep,1,281,150
1000,rdeep,2,281,152
1000,mcboy,2,283,152
1000,mcboy,1,284,152
1000,rdeep,2,284,154
1000,mcboy,1,285,154
1000,rdeep,2,285,156
1000,rdeep,2,285,158
1000,mcboy,1,286,158
1000,mcboy,1,287,158
1000,rdeep,1,287,159
1000,mcboy,1,288,159
1000,mcboy,2,290,159
1000,rdeep,2,290,161
1000,mcboy,1,291,161
1000,mcboy,1,292,161
1000,rdeep,2,292,163
1000,mcboy,1,293,163
1000,rdeep,1,293,164
1000,rdeep,2,293,166
1000,mcboy,1,294,166
1000,mcboy,1,295,166
1000,mcboy,1,296,166
1000,mcboy,1,297,166
1000,rdeep,1,297,167
1000,rdeep,2,297,169
1000,mcboy,1,298,169
1000,mcboy,2,300,169
1000,rdeep,1,300,170
1000,mcboy,1,301,170
1000,rdeep,2,301,172
1000,rdeep,2,301,174
1000,mcboy,1,302,174
1000,mcboy,1,303,174
1000,mcboy,2,305,174
1000,rdeep,1,305,175
1000,mcboy,1,306,175
1000,mcboy,1,307,175
1000,mcboy,1,308,175
1000,mcboy,1,309,175
1000,rdeep,2,309,177
1000,rdeep,2,309,179
1000,mcboy,1,310,179
1000,mcboy,2,312,179
1000,rdeep,1,312,180
1000,mcboy,1,313,180
1000,mcboy,1,314,180
1000,mcboy,1,315,180
1000,mcboy,1,316,180
1000,rdeep,2,316,182
1000,rdeep,1,316,183
1000,rdeep,1,316,184
1000,rdeep,2,316,186
1000,mcboy,2,318,186
1000,rdeep,1,318,187
1000,mcboy,1,319,187
1000,mcboy,1,320,187
1000,mcboy,2,322,187
1000,mcboy,1,323,187
1000,mcboy,1,324,187
1000,mcboy,2,326,187
1000,mcboy,1,327,187
1000,rdeep,2,327,189
1000,mcboy,1,328,189
1000,mcboy,1,329,189
1000,mcboy,1,330,189
1000,mcboy,1,331,189
1000,mcboy,2,333,189
1000,mcboy,1,334,189
1000,mcboy,1,335,189
1000,mcboy,2,337,189
1000,mcboy,2,339,189
1000,mcboy,1,340,189
1000,mcboy,1,341,189
1000,mcboy,1,342,189
1000,mcboy,1,343,189
1000,rdeep,2,343,191
1000,mcboy,1,344,191
1000,rdeep,2,344,193
1000,rdeep,2,344,195
1000,mcboy,1,345,195
1000,mcboy,1,346,195
1000,mcboy,1,347,195
1000,rdeep,1,347,196
1000,mcboy,1,348,196
1000,mcboy,1,349,196
1000,mcboy,1,350,196
1000,mcboy,2,352,196
1000,mcboy,1,353,196
1000,mcboy,1,354,196
1000,mcboy,1,355,196
1000,rdeep,1,355,197
1000,mcboy,1,356,197
1000,mcboy,2,358,197
1000,mcboy,1,359,197
1000,mcboy,2,361,197
1000,mcboy,1,362,197
1000,mcboy,1,363,197
1000,mcboy,2,365,197
1000,rdeep,1,365,198
1000,rdeep,1,365,199
1000,mcboy,1,366,199
1000,rdeep,1,366,200
1000,rdeep,1,366,201
1000,rdeep,1,366,202
1000,rdeep,2,366,204
1000,mcboy,1,367,204
1000,rdeep,2,367,206
1000,rdeep,1,367,207
1000,mcboy,1,368,207
1000,mcboy,2,370,207
1000,rdeep,1,370,208
1000,rdeep,1,370,209
1000,rdeep,2,370,211
1000,mcboy,2,372,211
1000,rdeep,1,372,212
1000,rdeep,1,372,213
1000,mcboy,1,373,213
1000,mcboy,1,374,213
1000,mcboy,1,375,213
1000,mcboy,2,377,213
1000,mcboy,1,378,213
1000,mcboy,1,379,213
1000,mcboy,1,380,213
1000,mcboy,2,382,213
1000,rdeep,1,382,214
1000,mcboy,1,383,214
1000,mcboy,1,384,214
1000,mcboy,2,386,214
1000,mcboy,2,388,214
1000,mcboy,1,389,214
1000,mcboy,1,390,214
1000,rdeep,1,390,215
1000,mcboy,1,391,215
1000,mcboy,1,392,215
1000,mcboy,1,393,215
1000,rdeep,2,393,217
1000,mcboy,2,395,217
1000,mcboy,2,397,217
1000,mcboy,1,398,217
1000,mcboy,2,400,217
1000,rdeep,1,400,218
1000,rdeep,1,400,219
1000,rdeep,2,400,221
1000,mcboy,1,401,221
1000,mcboy,1,402,221
1000,mcboy,1,403,221
1000,mcboy,2,405,221
1000,rdeep,1,405,222
1000,rdeep,2,405,224
1000,mcboy,2,407,224
1000,mcboy,1,408,224
1000,mcboy,1,409,224
1000,rdeep,2,409,226
1000,mcboy,2,411,226
1000,mcboy,1,412,226
1000,mcboy,1,413,226
1000,mcboy,1,414,226
1000,mcboy,1,415,226
1000,mcboy,1,416,226
1000,mcboy,1,417,226
1000,mcboy,2,419,226
1000,mcboy,2,421,226
1000,rdeep,1,421,227
1000,mcboy,1,422,227
1000,mcboy,1,423,227
1000,mcboy,1,424,227
1000,rdeep,1,424,228
1000,mcboy,1,425,228
1000,mcboy,1,426,228
1000,rdeep,2,426,230
1000,mcboy,1,427,230
1000,mcboy,1,428,230
1000,mcboy,1,429,230
1000,rdeep,1,429,231
1000,mcboy,1,430,231
1000,mcboy,2,432,231
1000,mcboy,1,433,231
1000,rdeep,2,433,233
1000,mcboy,1,434,233
1000,mcboy,1,435,233
1000,mcboy,1,436,233
1000,mcboy,1,437,233
1000,mcboy,1,438,233
1000,mcboy,1,439,233
1000,mcboy,2,441,233
1000,mcboy,2,443,233
1000,rdeep,2,443,235
1000,mcboy,1,444,235
1000,mcboy,2,446,235
1000,mcboy,1,447,235
1000,rdeep,1,447,236
1000,rdeep,1,447,237
1000,mcboy,1,448,237
1000,rdeep,2,448,239
1000,mcboy,1,449,239
1000,rdeep,2,449,241
1000,mcboy,2,451,241
1000,rdeep,1,451,242
1000,mcboy,1,452,242
1000,mcboy,1,453,242
1000,mcboy,2,455,242
1000,rdeep,2,455,244
1000,rdeep,2,455,246
1000,mcboy,2,457,246
1000,mcboy,1,458,246
1000,mcboy,1,459,246
1000,rdeep,2,459,248
1000,mcboy,1,460,248
1000,rdeep,1,460,249
1000,mcboy,2,462,249
1000,mcboy,1,463,249
1000,mcboy,1,464,249
1000,mcboy,1,465,249
1000,rdeep,1,465,250
1000,mcboy,2,467,250
1000,rdeep,1,467,251
1000,rdeep,1,467,252
1000,rdeep,1,467,253
1000,mcboy,1,468,253
1000,mcboy,1,469,253
1000,mcboy,1,470,253
1000,mcboy,1,471,253
1000,mcboy,1,472,253
1000,rdeep,1,472,254
1000,mcboy,1,473,254
1000,mcboy,1,474,254
1000,mcboy,1,475,254
1000,mcboy,2,477,254
1000,rdeep,2,477,256
1000,mcboy,1,478,256
1000,mcboy,1,479,256
1000,mcboy,1,480,256
1000,mcboy,2,482,256
1000,rdeep,1,482,257
1000,rdeep,2,482,259
1000,rdeep,1,482,260
1000,mcboy,2,484,260
1000,mcboy,1,485,260
1000,rdeep,1,485,261
1000,mcboy,1,486,261
1000,rdeep,1,486,262
1000,rdeep,2,486,264
1000,rdeep,1,486,265
1000,rdeep,1,486,266
1000,mcboy,1,487,266
1000,rdeep,1,487,267
1000,rdeep,1,487,268
1000,mcboy,1,488,268
1000,mcboy,1,489,268
1000,rdeep,2,489,270
1000,mcboy,1,490,270
1000,mcboy,2,492,270
1000,mcboy,1,493,270
1000,mcboy,1,494,270
1000,mcboy,1,495,270
1000,mcboy,2,497,270
1000,mcboy,1,498,270
1000,rdeep,1,498,271
1000,mcboy,1,499,271
1000,rdeep,2,499,273
1000,mcboy,1,500,273
1000,mcboy,1,501,273
1000,mcboy,1,502,273
1000,mcboy,2,504,273
1000,mcboy,2,506,273
1000,rdeep,1,506,274
1000,mcboy,1,507,274
1000,mcboy,1,508,274
1000,mcboy,1,509,274
1000,rdeep,2,509,276
1000,mcboy,1,510,276
1000,mcboy,1,511,276
1000,mcboy,1,512,276
1000,rdeep,1,512,277
1000,mcboy,2,514,277
1000,mcboy,1,515,277
1000,rdeep,2,515,279
1000,mcboy,1,516,279
1000,rdeep,2,516,281
1000,rdeep,2,516,283
1000,mcboy,1,517,283
1000,rdeep,2,517,285
1000,mcboy,1,518,285
1000,mcboy,1,519,285
1000,mcboy,1,520,285
1000,rdeep,2,520,287
1000,rdeep,1,520,288
1000,rdeep,2,520,290
1000,mcboy,1,521,290
1000,mcboy,2,523,290
1000,mcboy,2,525,290
1000,rdeep,2,525,292
1000,rdeep,2,525,294
1000,mcboy,1,526,294
1000,rdeep,2,526,296
1000,mcboy,2,528,296
1000,mcboy,2,530,296
1000,mcboy,1,531,296
1000,mcboy,1,532,296
1000,mcboy,1,533,296
1000,rdeep,1,533,297
1000,mcboy,1,534,297
1000,rdeep,2,534,299
1000,mcboy,1,535,299
1000,rdeep,2,535,301
1000,mcboy,2,537,301
1000,mcboy,2,539,301
1000,mcboy,1,540,301
1000,mcboy,1,541,301
1000,rdeep,2,541,303
1000,mcboy,1,542,303
1000,rdeep,2,542,305
1000,mcboy,1,543,305
1000,rdeep,1,543,306
1000,mcboy,1,544,306
1000,mcboy,1,545,306
1000,rdeep,1,545,307
1000,mcboy,1,546,307
1000,mcboy,1,547,307
1000,mcboy,1,548,307
1000,mcboy,1,549,307
1000,mcboy,2,551,307
1000,mcboy,1,552,307
1000,mcboy,1,553,307
1000,mcboy,1,554,307
1000,mcboy,1,555,307
1000,mcboy,1,556,307
1000,mcboy,1,557,307
1000,mcboy,1,558,307
1000,mcboy,1,559,307
1000,mcboy,2,561,307
1000,rdeep,2,561,309
1000,mcboy,1,562,309
1000,mcboy,1,563,309
1000,mcboy,2,565,309
1000,rdeep,1,565,310
1000,mcboy,1,566,310
1000,mcboy,2,568,310
1000,mcboy,2,570,310
1000,rdeep,1,570,311
1000,mcboy,1,571,311
1000,mcboy,1,572,311
1000,mcboy,1,573,311
1000,rdeep,2,573,313
1000,mcboy,1,574,313
1000,rdeep,1,574,314
1000,mcboy,1,575,314
1000,mcboy,1,576,314
1000,mcboy,1,577,314
1000,mcboy,2,579,314
1000,mcboy,1,580,314
1000,mcboy,2,582,314
1000,mcboy,1,583,314
1000,mcboy,1,584,314
1000,mcboy,1,585,314
1000,mcboy,1,586,314
1000,mcboy,1,587,314
1000,rdeep,2,587,316
1000,mcboy,1,588,316
1000,mcboy,2,590,316
1000,rdeep,1,590,317
1000,rdeep,2,590,319
1000,mcboy,1,591,319
1000,mcboy,1,592,319
1000,mcboy,1,593,319
1000,mcboy,1,594,319
1000,mcboy,1,595,319
1000,rdeep,2,595,321
1000,rdeep,2,595,323
1000,rdeep,1,595,324
1000,mcboy,1,596,324
1000,mcboy,1,597,324
1000,rdeep,2,597,326
1000,mcboy,2,599,326
1000,mcboy,1,600,326
1000,mcboy,2,602,326
1000,rdeep,2,602,328
1000,mcboy,1,603,328
1000,rdeep,2,603,330
1000,rdeep,1,603,331
1000,rdeep,1,603,332
1000,rdeep,1,603,333
1000,rdeep,2,603,335
1000,mcboy,1,604,335
1000,rdeep,2,604,337
1000,mcboy,1,605,337
1000,mcboy,1,606,337
1000,rdeep,1,606,338
1000,rdeep,1,606,339
1000,rdeep,2,606,341
1000,rdeep,2,606,343
1000,rdeep,1,606,344
1000,mcboy,1,607,344
1000,mcboy,1,608,344
1000,rdeep,1,608,345
1000,rdeep,1,608,346
1000,rdeep,1,608,347
1000,rdeep,2,608,349
1000,mcboy,2,610,349
1000,rdeep,1,610,350
1000,mcboy,1,611,350
1000,mcboy,1,612,350
1000,mcboy,1,613,350
1000,rdeep,2,613,352
1000,rdeep,2,613,354
1000,mcboy,1,614,354
1000,rdeep,2,614,356
1000,mcboy,1,615,356
1000,mcboy,1,616,356
1000,rdeep,1,616,357
1000,mcboy,1,617,357
1000,rdeep,1,617,358
1000,mcboy,1,618,358
1000,mcboy,1,619,358
1000,rdeep,1,619,359
1000,mcboy,1,620,359
1000,rdeep,2,620,361
1000,mcboy,1,621,361
1000,mcboy,1,622,361
1000,rdeep,2,622,363
1000,mcboy,2,624,363
1000,mcboy,2,626,363
1000,mcboy,1,627,363
1000,rdeep,2,627,365
1000,mcboy,1,628,365
1000,rdeep,1,628,366
1000,mcboy,1,629,366
1000,mcboy,2,631,366
1000,mcboy,2,633,366
1000,mcboy,1,634,366
1000,rdeep,2,634,368
1000,mcboy,1,635,368
1000,rdeep,1,635,369
1000,mcboy,2,637,369
1000,mcboy,1,638,369
1000,rdeep,2,638,371
1000,mcboy,1,639,371
1000,mcboy,1,640,371
1000,mcboy,2,642,371
1000,mcboy,2,644,371
1000,rdeep,2,644,373
1000,mcboy,2,646,373
1000,rdeep,2,646,375
1000,rdeep,2,646,377
1000,rdeep,1,646,378
1000,mcboy,2,648,378
1000,mcboy,1,649,378
1000,rdeep,1,649,379
1000,mcboy,1,650,379
1000,rdeep,2,650,381
1000,mcboy,1,651,381
1000,mcboy,1,652,381
1000,mcboy,2,654,381
1000,mcboy,1,655,381
1000,mcboy,2,657,381
1000,rdeep,2,657,383
1000,mcboy,2,659,383
1000,rdeep,1,659,384
1000,rdeep,1,659,385
1000,mcboy,2,661,385
1000,mcboy,2,663,385
1000,rdeep,1,663,386
1000,mcboy,1,664,386
1000,rdeep,2,664,388
1000,mcboy,1,665,388
1000,rdeep,2,665,390
1000,mcboy,1,666,390
1000,rdeep,1,666,391
1000,rdeep,1,666,392
1000,rdeep,1,666,393
1000,rdeep,1,666,394
1000,mcboy,1,667,394
1000,mcboy,2,669,394
1000,mcboy,1,670,394
1000,mcboy,1,671,394
1000,mcboy,2,673,394
1000,mcboy,1,674,394
1000,mcboy,1,675,394
1000,mcboy,1,676,394
1000,mcboy,2,678,394
1000,rdeep,2,678,396
1000,mcboy,2,680,396
1000,mcboy,2,682,396
1000,mcboy,2,684,396
1000,rdeep,2,684,398
1000,rdeep,1,684,399
1000,rdeep,1,684,400
1000,mcboy,1,685,400
1000,rdeep,1,685,401
1000,mcboy,2,687,401
1000,mcboy,2,689,401
1000,mcboy,1,690,401
1000,mcboy,1,691,401
1000,mcboy,1,692,401
1000,mcboy,2,694,401
1000,mcboy,1,695,401
1000,mcboy,1,696,401
1000,mcboy,1,697,401
1000,mcboy,1,698,401
1000,mcboy,1,699,401
1000,mcboy,2,701,401
1000,mcboy,1,702,401
1000,rdeep,2,702,403
1000,rdeep,1,702,404
1000,mcboy,1,703,404
1000,mcboy,1,704,404
1000,rdeep,1,704,405
1000,mcboy,2,706,405
1000,rdeep,2,706,407
1000,rdeep,1,706,408
1000,mcboy,2,708,408
1000,rdeep,2,708,410
1000,mcboy,2,710,410
1000,mcboy,1,711,410
1000,rdeep,2,711,412
1000,rdeep,2,711,414
1000,rdeep,1,711,415
1000,rdeep,1,711,416
1000,mcboy,2,713,416
1000,rdeep,1,713,417
1000,mcboy,1,714,417
1000,rdeep,2,714,419
1000,mcboy,2,716,419
1000,rdeep,2,716,421
1000,rdeep,2,716,423
1000,rdeep,1,716,424
1000,rdeep,2,716,426
1000,mcboy,1,717,426
1000,mcboy,1,718,426
1000,mcboy,1,719,426
1000,mcboy,1,720,426
1000,mcboy,1,721,426
1000,mcboy,2,723,426
1000,mcboy,1,724,426
1000,mcboy,1,725,426
1000,rdeep,2,725,428
1000,rdeep,1,725,429
1000,mcboy,1,726,429
1000,mcboy,1,727,429
1000,mcboy,1,728,429
1000,mcboy,1,729,429
1000,mcboy,1,730,429
1000,mcboy,1,731,429
1000,mcboy,1,732,429
1000,rdeep,2,732,431
1000,rdeep,1,732,432
1000,mcboy,1,733,432
1000,rdeep,2,733,434
1000,mcboy,1,734,434
1000,mcboy,1,735,434
1000,rdeep,2,735,436
1000,mcboy,1,736,436
1000,mcboy,1,737,436
1000,rdeep,2,737,438
1000,mcboy,1,738,438
1000,rdeep,1,738,439
1000,mcboy,1,739,439
1000,mcboy,2,741,439
1000,mcboy,1,742,439
1000,mcboy,2,744,439
1000,mcboy,2,746,439
1000,mcboy,1,747,439
1000,mcboy,1,748,439
1000,mcboy,1,749,439
1000,mcboy,1,750,439
1000,mcboy,1,751,439
1000,mcboy,2,753,439
1000,rdeep,1,753,440
1000,rdeep,1,753,441
1000,mcboy,1,754,441
1000,mcboy,1,755,441
1000,rdeep,2,755,443
1000,rdeep,2,755,445
1000,mcboy,1,756,445
1000,rdeep,1,756,446
1000,mcboy,1,757,446
1000,mcboy,1,758,446
1000,mcboy,1,759,446
1000,rdeep,1,759,447
1000,mcboy,1,760,447
1000,rdeep,1,760,448
1000,mcboy,1,761,448
1000,mcboy,1,762,448
1000,mcboy,1,763,448
1000,mcboy,2,765,448
1000,rdeep,2,765,450
1000,mcboy,1,766,450
1000,mcboy,1,767,450
1000,mcboy,1,768,450
1000,mcboy,1,769,450
1000,rdeep,2,769,452
1000,mcboy,1,770,452
1000,rdeep,1,770,453
1000,mcboy,1,771,453
1000,rdeep,2,771,455
1000,mcboy,1,772,455
1000,rdeep,2,772,457
1000,mcboy,1,773,457
1000,mcboy,2,775,457
1000,mcboy,1,776,457
1000,mcboy,1,777,457
1000,mcboy,1,778,457
1000,rdeep,1,778,458
1000,mcboy,1,779,458
1000,mcboy,1,780,458
1000,mcboy,1,781,458
1000,mcboy,2,783,458
1000,mcboy,1,784,458
1000,mcboy,1,785,458
1000,rdeep,2,785,460
1000,rdeep,1,785,461
1000,mcboy,1,786,461
1000,mcboy,2,788,461
1000,mcboy,1,789,461
1000,mcboy,2,791,461
1000,mcboy,2,793,461
1000,mcboy,2,795,461
1000,mcboy,1,796,461
1000,rdeep,2,796,463
1000,mcboy,1,797,463
1000,mcboy,1,798,463
1000,mcboy,2,800,463
1000,rdeep,2,800,465
1000,mcboy,1,801,465
1000,rdeep,1,801,466
1000,rdeep,1,801,467
1000,mcboy,1,802,467
1000,rdeep,1,802,468
1000,rdeep,2,802,470
1000,rdeep,1,802,471
1000,mcboy,1,803,471
1000,mcboy,1,804,471
1000,rdeep,1,804,472
1000,rdeep,2,804,474
1000,mcboy,2,806,474
1000,rdeep,1,806,475
1000,mcboy,1,807,475
1000,rdeep,1,807,476
1000,mcboy,2,809,476
1000,mcboy,1,810,476
1000,mcboy,1,811,476
1000,mcboy,2,813,476
1000,mcboy,2,815,476
1000,rdeep,2,815,478
1000,mcboy,1,816,478
1000,mcboy,2,818,478
1000,rdeep,2,818,480
1000,mcboy,2,820,480
1000,mcboy,1,821,480
1000,mcboy,1,822,480
1000,mcboy,1,823,480
1000,mcboy,2,825,480
1000,mcboy,2,827,480
1000,mcboy,1,828,480
1000,mcboy,2,830,480
1000,rdeep,2,830,482
1000,mcboy,1,831,482
1000,mcboy,1,832,482
1000,mcboy,1,833,482
1000,mcboy,1,834,482
1000,rdeep,1,834,483
1000,rdeep,2,834,485
1000,rdeep,2,834,487
1000,mcboy,2,836,487
1000,mcboy,1,837,487
1000,rdeep,2,837,489
1000,mcboy,1,838,489
1000,mcboy,1,839,489
1000,mcboy,1,840,489
1000,rdeep,2,840,491
1000,mcboy,1,841,491
1000,mcboy,1,842,491
1000,mcboy,1,843,491
1000,rdeep,1,843,492
1000,mcboy,1,844,492
1000,mcboy,1,845,492
1000,mcboy,2,847,492
1000,mcboy,2,849,492
1000,rdeep,1,849,493
1000,mcboy,1,850,493
1000,mcboy,1,851,493
1000,mcboy,1,852,493
